Payment Time,Order Time,Download time,Download by,Order status,Type of Order,paidStatus,Platform,Store Name,Member Name,Order No.,Platform Order ID,Amount,Payment Amount,COD amount,Preferential Amount,Cost Price,Profit,Product qty,Logistics Vendor,Warehouse,Logistics Costs,Recipient name,Recipient mobile number,Region,Recipient Address,Tag Name,Notes,Printing time
8/8/2024 15:56,8/8/2024 15:56,8/8/2024 15:57,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8647,TXN008647,220000,0,93704,126296,0,93704,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:31
8/8/2024 15:56,8/8/2024 15:56,8/8/2024 15:57,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8648,TXN008648,501000,110480,0,390520,0,110480,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:29
8/8/2024 15:58,8/8/2024 15:57,8/8/2024 15:58,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8650,TXN008650,351000,124300,0,226700,0,124300,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:28
8/8/2024 15:58,8/8/2024 15:58,8/8/2024 15:59,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8651,TXN008651,276796,181346,0,95450,0,181346,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:17
8/8/2024 15:59,8/8/2024 15:58,8/8/2024 15:59,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8652,TXN008652,175541,75061,0,100480,0,75061,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:38
8/8/2024 15:59,8/8/2024 15:59,8/8/2024 15:59,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8653,TXN008653,181000,51886,0,129114,0,51886,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:36
8/8/2024 15:59,8/8/2024 15:59,8/8/2024 16:00,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8654,TXN008654,347700,177499,0,170201,0,177499,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:22
8/8/2024 15:59,8/8/2024 15:58,8/8/2024 16:00,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8655,TXN008655,152625,87625,0,65000,0,86625,1,****,Warehouse A,1000,****,****,,****,,,8/9/2024 11:05
8/8/2024 16:00,8/8/2024 15:59,8/8/2024 16:00,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8656,TXN008656,118300,118300,0,0,0,94800,1,****,Warehouse A,23500,****,****,,****,,,8/9/2024 11:29
8/8/2024 16:00,8/8/2024 16:00,8/8/2024 16:00,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8657,TXN008657,144900,144900,0,0,0,119900,1,****,Warehouse A,25000,****,****,,****,,,8/9/2024 15:10
8/8/2024 16:02,8/8/2024 16:02,8/8/2024 16:03,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8658,TXN008658,221526,0,135526,86000,0,135526,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:32
8/8/2024 16:00,8/8/2024 16:00,8/8/2024 16:03,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8659,TXN008659,226810,0,132850,93960,0,132850,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:44
8/8/2024 16:06,8/8/2024 15:21,8/8/2024 16:06,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8660,TXN008660,415500,415500,0,0,0,401500,1,****,Warehouse A,14000,****,****,,****,,,8/9/2024 14:29
8/8/2024 16:01,8/8/2024 16:00,8/8/2024 16:08,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8661,TXN008661,601000,204035,0,396965,0,204035,3,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:32
8/8/2024 16:01,8/8/2024 16:01,8/8/2024 16:08,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8663,TXN008663,391589,0,171315,220274,0,171315,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:28
8/8/2024 16:11,8/8/2024 16:11,8/8/2024 16:11,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8666,TXN008666,62890,62890,0,0,0,49890,1,****,Warehouse A,13000,****,****,,****,,,8/9/2024 14:53
8/8/2024 16:01,8/8/2024 16:01,8/8/2024 16:12,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8667,TXN008667,392965,0,162892,230073,0,162892,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:21
8/8/2024 16:11,8/8/2024 16:11,8/8/2024 16:12,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8668,TXN008668,380676,0,195092,185584,0,195092,2,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:33
8/8/2024 16:03,8/8/2024 16:01,8/8/2024 16:14,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8671,TXN008671,204680,68680,0,136000,0,49680,1,****,Warehouse A,19000,****,****,,****,,,8/9/2024 11:27
8/8/2024 16:03,8/8/2024 16:03,8/8/2024 16:14,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8672,TXN008672,224138,0,91347,132791,0,91347,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:30
8/8/2024 16:03,8/8/2024 16:03,8/8/2024 16:15,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8675,TXN008675,389709,202934,0,186775,0,202934,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:07
8/8/2024 16:03,8/8/2024 16:03,8/8/2024 16:15,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8676,TXN008676,28680,0,17680,11000,0,14680,1,****,Warehouse A,3000,****,****,,****,,,8/9/2024 11:15
8/8/2024 16:05,8/8/2024 16:05,8/8/2024 16:15,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8679,TXN008679,387088,210888,0,176200,0,210888,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:35
8/8/2024 16:05,8/8/2024 16:05,8/8/2024 16:16,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8681,TXN008681,178674,0,79274,99400,0,79274,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:16
8/8/2024 16:15,8/8/2024 16:15,8/8/2024 16:16,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8682,TXN008682,201500,0,97640,103860,0,97140,1,****,Warehouse A,500,****,****,,****,,,8/9/2024 11:33
8/8/2024 16:05,8/8/2024 16:05,8/8/2024 16:15,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8683,TXN008683,363174,0,186533,176641,0,175533,1,****,Warehouse A,11000,****,****,,****,,,8/9/2024 14:36
8/8/2024 16:16,8/8/2024 16:16,8/8/2024 16:16,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8684,TXN008684,145000,0,115130,29870,0,99130,1,****,Warehouse A,16000,****,****,,****,,,8/9/2024 11:30
8/8/2024 16:07,8/8/2024 16:07,8/8/2024 16:16,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8685,TXN008685,350000,0,170100,179900,0,170100,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:22
8/8/2024 16:08,8/8/2024 16:08,8/8/2024 16:16,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8686,TXN008686,386000,198200,0,187800,0,198200,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:27
8/8/2024 16:08,8/8/2024 16:06,8/8/2024 16:16,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8687,TXN008687,350331,265691,0,84640,0,265691,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 15:10
8/8/2024 16:09,8/8/2024 16:09,8/8/2024 16:16,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8688,TXN008688,224450,0,99450,125000,0,99450,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:10
8/8/2024 16:11,8/8/2024 16:11,8/8/2024 16:17,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8689,TXN008689,195528,0,101528,94000,0,85530,1,****,Warehouse A,15998,****,****,,****,,,8/9/2024 13:45
8/8/2024 16:10,8/8/2024 16:09,8/8/2024 16:17,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8691,TXN008691,386324,133731,0,252593,0,133731,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 15:27
8/8/2024 16:12,8/8/2024 16:12,8/8/2024 16:17,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8692,TXN008692,684262,0,344816,339446,0,323816,1,****,Warehouse A,21000,****,****,,****,,,8/9/2024 11:05
8/8/2024 16:14,8/8/2024 16:14,8/8/2024 16:17,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8693,TXN008693,365254,0,188614,176640,0,175614,1,****,Warehouse A,13000,****,****,,****,,,8/9/2024 15:10
8/8/2024 16:14,8/8/2024 16:14,8/8/2024 16:17,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8694,TXN008694,224920,0,127920,97000,0,127920,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:30
8/8/2024 16:15,8/8/2024 1:38,8/8/2024 16:18,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8695,TXN008695,426000,95050,0,330950,0,95050,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:41
8/8/2024 16:15,8/8/2024 16:15,8/8/2024 16:18,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8696,TXN008696,387700,127543,0,260157,0,127543,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:30
8/8/2024 16:15,8/8/2024 16:01,8/8/2024 16:18,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8697,TXN008697,650700,343650,0,307050,0,341650,3,****,Warehouse A,2000,****,****,,****,,,8/9/2024 11:22
8/8/2024 16:17,8/8/2024 16:17,8/8/2024 16:19,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8698,TXN008698,346794,181193,0,165601,0,181193,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:22
8/8/2024 16:17,8/8/2024 16:17,8/8/2024 16:19,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8699,TXN008699,202775,108575,0,94200,0,108575,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:28
8/8/2024 16:18,8/8/2024 16:18,8/8/2024 16:19,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8700,TXN008700,348604,265143,0,83461,0,265143,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:35
8/8/2024 16:18,8/8/2024 16:18,8/8/2024 16:19,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8702,TXN008702,158224,0,109824,48400,0,100824,1,****,Warehouse A,9000,****,****,,****,,,8/9/2024 11:26
8/8/2024 16:18,8/8/2024 16:18,8/8/2024 16:19,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8704,TXN008704,401700,155699,0,246001,0,155699,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:35
8/8/2024 16:18,8/8/2024 16:18,8/8/2024 16:19,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8705,TXN008705,409458,0,201707,207751,0,201707,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:34
8/8/2024 16:19,8/8/2024 16:18,8/8/2024 16:19,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8708,TXN008708,501000,110480,0,390520,0,110480,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:12
8/8/2024 16:19,8/8/2024 16:19,8/8/2024 16:20,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8709,TXN008709,386359,137242,0,249117,0,137242,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:06
8/8/2024 16:19,8/8/2024 16:19,8/8/2024 16:20,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8713,TXN008713,352967,0,207136,145831,0,207136,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:06
8/8/2024 16:20,8/8/2024 16:19,8/8/2024 16:21,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8714,TXN008714,705000,357350,0,347650,0,357350,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 17:39
8/8/2024 16:21,8/8/2024 16:21,8/8/2024 16:22,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8716,TXN008716,153640,0,94640,59000,0,94640,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:19
8/8/2024 16:22,8/8/2024 16:22,8/8/2024 16:22,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8717,TXN008717,358502,0,176862,181640,0,176862,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:33
8/8/2024 16:22,8/8/2024 16:22,8/8/2024 16:23,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8719,TXN008719,376628,164468,0,212160,0,164468,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:36
8/8/2024 16:22,8/8/2024 16:22,8/8/2024 16:23,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8720,TXN008720,360001,0,156021,203980,0,152021,1,****,Warehouse A,4000,****,****,,****,,,8/9/2024 14:43
8/8/2024 16:22,8/8/2024 16:21,8/8/2024 16:23,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8721,TXN008721,450718,251877,0,198841,0,251877,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:22
8/8/2024 16:23,8/8/2024 16:23,8/8/2024 16:24,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8722,TXN008722,395548,0,204048,191500,0,204048,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:32
8/8/2024 16:24,8/8/2024 16:23,8/8/2024 16:24,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8723,TXN008723,389000,302800,0,86200,0,302800,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:35
8/8/2024 16:25,8/8/2024 16:25,8/8/2024 16:25,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8724,TXN008724,224000,89500,0,134500,0,86500,1,****,Warehouse A,3000,****,****,,****,,,8/9/2024 11:06
8/8/2024 16:24,8/8/2024 16:24,8/8/2024 16:25,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8725,TXN008725,201000,104769,0,96231,0,104769,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:34
8/8/2024 16:26,8/8/2024 16:26,8/8/2024 16:26,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8726,TXN008726,382914,0,161554,221360,0,161554,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:08
8/8/2024 16:26,8/8/2024 16:25,8/8/2024 16:26,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8727,TXN008727,151000,72250,0,78750,0,72250,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 14:13
8/8/2024 16:26,8/8/2024 16:26,8/8/2024 16:26,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8728,TXN008728,352000,0,203420,148580,0,197420,1,****,Warehouse A,6000,****,****,,****,,,8/9/2024 11:31
8/8/2024 16:26,8/8/2024 16:26,8/8/2024 16:27,system,Shipped,Sales Order,,Platform A,Store A,****,OrderNo8729,TXN008729,375000,0,232000,143000,0,232000,1,****,Warehouse A,0,****,****,,****,,,8/9/2024 11:32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
